0	1
1	1
2	4
3	8
4	2
5	1
6	8
7	2
8	2
9	2
10	3
11	2
12	2
13	3
14	5
15	2
16	5
17	6
18	6
19	5
20	4
21	4
22	4
23	4
24	2
25	2
26	3
27	2
28	1
29	1
30	1
31	1
32	3
33	3
34	4
35	3
36	1
37	1
38	1
39	1
40	5
41	5
42	5
43	5
44	5
45	5
46	1
47	1
48	2
49	2
50	2
51	2
52	1
53	2
54	2
55	2
56	3
57	3
58	3
59	3
60	1
61	4
62	1
63	1
64	2
65	2
66	1
67	4
68	4
69	4
70	4
71	4
72	2
73	2
74	2
75	1
76	1
77	3
78	1
79	2
80	1
81	3
82	2
83	2
84	1
85	1
86	1
87	3
88	1
89	8
90	5
91	4
92	2
93	2
94	2
95	5
96	1
97	1
98	1
99	1
100	1
101	7
102	7
103	7
104	7
105	7
106	7
107	7
108	7
109	59
110	59
111	59
112	59
113	59
114	59
115	59
116	59
117	59
118	59
119	59
120	59
121	59
122	59
123	59
124	59
125	59
126	17
127	1
128	1
129	2
130	2
131	2
132	2
133	2
134	1
135	1
136	2
137	2
138	2
139	2
140	2
141	1
142	1
143	5
144	5
145	5
146	5
147	5
148	5
149	1
150	1
151	2
152	2
153	2
154	2
155	1
156	1
157	4
158	4
159	3
160	3
161	14
162	8
163	3
164	3
165	5
166	5
167	5
168	5
169	5
170	5
171	1
172	1
173	6
174	2
175	2
176	1
177	1
178	2
179	2
180	4
181	4
182	4
183	4
184	2
185	2
186	2
187	2
188	2
189	2
190	5
191	5
192	5
193	5
194	5
195	5
196	7
197	7
198	2
199	2
200	2
201	1
202	1
203	1
204	1
205	7
206	7
207	7
208	7
209	2
210	2
211	2
212	4
213	3
214	3
215	4
216	2
217	3
218	2
219	2
220	2
221	2
222	2
223	2
224	3
225	4
226	4
227	5
228	3
229	1
230	4
231	1
232	3
233	2
234	2
235	5
236	5
237	5
238	5
239	5
240	5
241	7
242	3
243	3
244	12
245	1
246	1
247	2
248	1
249	2
250	4
251	4
252	4
253	3
254	3
255	3
256	3
257	1
258	1
259	2
260	2
261	4
262	4
263	7
264	10
265	9
266	4
267	4
268	2
269	2
270	2
271	4
272	4
273	8
274	8
275	4
276	2
277	2
278	2
279	1
280	4
281	3
282	3
283	3
284	2
285	2
286	2
287	58
288	58
289	1
290	1
291	3
292	3
293	3
294	3
295	2
296	2
297	2
298	2
299	1
300	1
301	3
302	3
303	3
304	3
305	3
306	2
307	1
308	3
309	3
310	3
311	3
312	1
313	1
314	1
315	1
316	1
317	1
318	6
319	6
320	6
321	6
322	6
323	6
324	6
325	1
326	1
327	4
328	4
329	4
330	4
331	1
332	3
333	3
334	3
335	3
336	1
337	1
338	58
339	58
340	58
341	58
342	58
343	58
344	58
345	58
346	58
347	58
348	58
349	58
350	58
351	58
352	58
353	58
354	58
355	58
356	58
357	58
358	58
359	58
360	58
361	58
362	58
363	58
364	63
365	58
366	58
367	58
368	58
369	58
370	58
371	58
372	58
373	58
374	58
375	58
376	58
377	58
378	2
379	2
380	2
381	2
382	2
383	2
384	2
385	1
386	1
387	1
388	1
389	1
390	2
391	2
392	2
393	1
394	1
395	1
396	1
397	1
398	1
399	2
400	2
401	2
402	2
403	2
404	4
405	2
406	2
407	2
408	1
409	1
410	1
411	2
412	2
413	2
414	1
415	1
416	1
417	1
418	1
419	1
420	2
421	2
422	2
423	4
424	4
425	7
426	3
427	2
428	1
429	1
430	2
431	2
432	2
433	2
434	2
435	2
436	3
437	5
438	4
439	4
440	7
441	7
442	2
443	2
444	2
445	6
446	2
447	2
448	4
449	4
450	4
451	4
452	4
453	5
454	6
455	2
456	2
457	6
458	1
459	3
460	3
461	3
462	3
463	4
464	4
465	4
466	4
467	4
468	3
469	3
470	3
471	3
472	2
473	2
474	2
475	1
476	1
477	1
478	1
479	2
480	2
481	1
482	1
483	1
484	1
485	1
486	1
487	6
488	6
489	6
490	6
491	6
492	6
493	6
494	1
495	5
496	5
497	5
498	5
499	5
500	2
501	2
502	2
503	1
504	1
505	2
506	1
507	1
508	1
509	1
510	1
511	5
512	16
513	3
514	2
515	18
516	34
517	33
518	3
519	6
520	3
521	3
522	16
523	5
524	30
525	1
526	16
527	2
528	8
529	2
530	1
531	4
532	3
533	1
534	7
535	1
536	1
537	8
538	2
539	2
540	2
541	4
542	11
543	3
544	6
545	5
546	74
547	6
548	6
549	10
550	1
551	7
552	1
553	4
554	2
555	2
556	2
557	1
558	1
559	2
560	26
561	18
562	2
563	2
564	2
565	7
566	3
567	3
568	30
569	2
570	3
571	3
572	17
573	1
574	6
575	15
576	7
577	7
578	23
579	7
580	6
581	3
582	6
583	53
584	5
585	5
586	5
587	4
588	12
589	3
590	4
591	5
592	5
593	2
594	14
595	13
596	20
597	29
598	5
599	5
600	5
601	5
602	4
603	4
604	7
605	4
606	6
607	3
608	3
609	3
610	3
611	2
612	2
613	2
614	6
615	10
616	2
617	2
618	2
619	1
620	1
621	2
622	2
623	2
624	10
625	20
626	4
627	2
628	1
629	1
630	4
631	6
632	3
633	8
634	1
635	1
636	47
637	4
638	4
639	8
640	1
641	3
642	5
643	5
644	2
645	4
646	3
647	2
648	2
649	1
650	1
651	3
652	2
653	2
654	1
655	1
656	1
657	1
658	5
659	5
660	4
661	4
662	4
663	7
664	4
665	4
666	2
667	3
668	2
669	1
670	1
671	2
672	5
673	19
674	2
675	2
676	2
677	1
678	1
679	1
680	6
681	1
682	1
683	2
684	7
685	7
686	7
687	7
688	7
689	7
690	10
691	7
692	9
693	7
694	1
695	5
696	1
697	5
698	5
699	28
700	29
701	5
702	5
703	23
704	5
705	1
706	1
707	5
708	8
709	23
710	5
711	12
712	21
713	6
714	6
715	6
716	6
717	6
718	6
719	6
720	6
721	1
722	2
723	3
724	2
725	2
726	2
727	3
728	4
729	4
730	4
731	4
732	4
733	4
734	4
735	6
736	1
737	1
738	5
739	2
740	2
741	4
742	1
743	1
744	1
745	2
746	2
747	2
748	1
749	2
750	1
751	1
752	77
753	6
754	2
755	2
756	9
757	2
758	2
759	2
760	50
761	50
762	50
763	50
764	50
765	54
766	50
767	50
768	50
769	54
770	50
771	50
772	50
773	50
774	50
775	50
776	77
777	66
778	52
779	50
780	70
781	56
782	50
783	50
784	54
785	50
786	50
787	50
788	50
789	50
790	50
791	50
792	50
793	50
794	50
795	50
796	50
797	50
798	50
799	50
800	50
801	50
802	50
803	50
804	50
805	69
806	50
807	100
808	50
809	127
810	50
811	2
812	5
813	1
